model,route,route_type,time_slot,start_hour,rep,fuel_total,fuel_drive,fuel_idle,travel_time,wait_time,distance,wait_count,reached,steps,n_left,n_right,n_straight,path
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,8,965.4735,904.4489,54.9977,1138.2869,146.1858,7727.8,4,True,67,9,13,45,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341800->342504->342505->342520->342526->341713->341711->341263->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,9,939.9166,855.1637,76.5463,1068.4526,203.4628,7223.7,4,True,68,7,12,49,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341799->342510->341803->342523->343378->341269->341713->341711->341263->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,10,846.9703,819.6604,24.541,1085.6954,65.231,7154.9,3,True,69,9,11,49,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->342617->342618->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,11,946.7641,887.8975,51.4011,1127.3663,136.626,7727.8,5,True,67,9,13,45,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341800->342504->342505->342520->342526->341713->341711->341263->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,12,937.1202,847.0212,85.3636,1086.8853,226.8997,7154.9,5,True,69,9,11,49,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->342617->342618->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,13,869.7871,840.5988,22.3315,1090.6454,59.358,7154.9,5,True,69,9,11,49,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->342617->342618->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,14,923.3791,879.4063,37.3928,1049.2645,99.3915,7340.8,5,True,72,12,14,46,338734->338275->338104->338103->339026->340326->339052->339028->339027->338133->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->563070->340700->341581->342666->342663->342681->342617->342618->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,15,966.8837,912.7049,48.4678,1188.3339,128.8292,7727.8,4,True,67,9,13,45,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341800->342504->342505->342520->342526->341713->341711->341263->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,16,894.0418,855.0796,32.6868,1076.5272,86.8827,7242.1,5,True,72,10,15,47,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341729->341598->341596->341597->646782->646784->342673->563097->342669->646669->646668->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341799->342510->341803->342523->343378->341269->341713->341711->341263->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,17,940.8813,914.1496,24.9916,1245.8992,66.4285,7746.2,2,True,71,12,16,43,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341729->341598->341596->341597->646782->646784->342673->563097->342669->646669->646668->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341800->342504->342505->342520->342526->341713->341711->341263->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,18,889.9523,855.7514,29.3311,1086.7018,77.963,7223.7,3,True,68,7,12,49,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341799->342510->341803->342523->343378->341269->341713->341711->341263->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,19,960.7,883.8825,67.9653,1128.1278,180.6541,7537.5,6,True,69,7,11,51,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338133->339027->338633->338163->339021->339067->338162->339056->340481->338654->338158->339433->338161->339430->338140->339015->339008->341612->341653->342703->342699->342695->342700->343100->342865->342652->342116->342672->340587->342670->343657->342666->342663->342681->342617->342634->340699->342632->343072->341795->341544->341796->343669->341798->342622->341797->341771->341545->341772->646612->341541->341539->563187->341540->340697->343457->341546->343780->342515->342812
static_fuel_dijkstra,od2_yangjae_yeongdong,long,peak,8.0,20,921.4673,877.6475,39.7056,1164.2608,105.5389,7727.8,3,True,67,9,13,45,338734->338275->338104->338103->339026->340326->339052->338163->339021->338658->338657->338132->338156->339054->338139->562936->339292->339070->613767->613766->613768->338253->339069->339134->338230->341602->341733->342691->341732->341984->646623->341730->341603->341731->563170->341787->341788->342116->342672->340587->342670->343657->342666->342663->342681->341587->342682->587943->646411->341586->646410->342677->342495->342496->343071->344391->342512->341801->341272->341800->342504->342505->342520->342526->341713->341711->341263->342812
